census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,9,5,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00767877330651,0.0076650736326,0.00765411049199,0.00764409350193,0.00762894612085,0.00761136090202
66,28,9,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104926213696,0.0104776691784,0.0104643549207,0.0104450573737,0.0104246609745
66,28,9,5,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958551872314,0.00957338850061,0.00955609740884,0.00953875050824
66,28,9,5,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955334064941,0.00953613592676,0.0095191872625
66,28,9,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00964551478724,0.00962842236777
66,28,9,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963850422151
66,28,10,2,1999,0.0437238719973,0.041280139219,0.0388748486424,0.0365121446334,0.0342195875775,0.0319636079252,0.0297040480412,0.0274327631978,0.0251810595178,0.0229430783303,0.0207577170648,0.0186389238384,0.0165806274754,0.0145916944669,0.0126825307977,0.0108612024744,0.00915292505991
66,28,10,2,2000,0.00244118797388,0.00242932862956,0.00241846106575,0.00240887744623,0.0024024321877,0.00239673473714,0.00238801057834,0.00237397326864,0.00235524038397,0.00232892913282,0.00229622388229,0.00225606084577,0.00220471236645,0.00213967458132,0.00205844794236,0.00195805649734,0.0018388874072
66,28,10,2,2001,0.0,0.00265259753137,0.00264077723681,0.00263053072225,0.00262407620331,0.00261904447475,0.00261158961188,0.0025995118165,0.00258379981148,0.0025616034947,0.00253451592754,0.0025016309171,0.00245900882394,0.00240390561973,0.00233336449504,0.00224358150539,0.00213422269979
66,28,10,2,2002,0.0,0.0,0.00262330032482,0.0026131672003,0.00260697140881,0.00260255149147,0.00259632459785,0.00258637583883,0.00257398484889,0.00255662294597,0.00253619014574,0.00251208993404,0.00248063956906,0.0024392522501,0.00238497275976,0.00231374610568,0.00222478229594
66,28,10,2,2003,0.0,0.0,0.0,0.00258668507999,0.00258059708689,0.00257643547635,0.00257084302611,0.00256215739043,0.00255191344044,0.00253789658206,0.00252229977161,0.00250485207597,0.00248219404289,0.00245199967584,0.00241147541704,0.00235654996839,0.00228623823594
66,28,10,2,2004,0.0,0.0,0.0,0.0,0.0025116500094,0.00250764332379,0.00250240764899,0.00249450819841,0.00248566540819,0.00247398141753,0.00246187783531,0.00244939898103,0.00243357754128,0.00241243171828,0.00238346672113,0.00234281841119,0.00228952291901
66,28,10,2,2005,0.0,0.0,0.0,0.0,0.0,0.00247297288688,0.00246785264315,0.00246026623428,0.00245209036649,0.00244167487296,0.00243166465477,0.00242238964899,0.00241122262106,0.00239650953408,0.0023760653738,0.00234627845827,0.00230633102976
66,28,10,2,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00248989127493,0.00248228041202,0.00247423650621,0.00246427519363,0.00245528918908,0.00244787228155,0.0024396602337,0.00242928713583,0.00241484958801,0.00239296537629,0.00236303489968
