parent,gau,oth_1,demand_sector,year,value,id,resource_bin
AEO REFERENCE Nuclear Power Plants,FRCC,,,2030,3566.0,65895,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2031,3566.0,65896,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2032,3566.0,65897,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2033,3365.9,65898,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2034,3166.0,65899,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2035,3166.0,65900,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2036,3166.0,65901,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2037,2965.9,65902,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2038,2965.9,65903,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2039,2965.9,65904,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2040,2965.9,65905,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2041,2965.9,65906,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2042,2965.9,65907,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2043,2965.9,65908,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2044,2766.0,65909,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2045,2766.0,65910,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2046,2766.0,65911,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2047,2766.0,65912,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2048,2766.0,65913,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2049,2766.0,65914,
AEO REFERENCE Nuclear Power Plants,FRCC,,,2050,2766.0,65915,
AEO REFERENCE Nuclear Power Plants,MROE,,,2015,0.0,65916,
AEO REFERENCE Nuclear Power Plants,MROE,,,2016,0.0,65917,
AEO REFERENCE Nuclear Power Plants,MROE,,,2017,0.0,65918,
AEO REFERENCE Nuclear Power Plants,MROE,,,2018,0.0,65919,
AEO REFERENCE Nuclear Power Plants,MROE,,,2019,0.0,65920,
AEO REFERENCE Nuclear Power Plants,MROE,,,2020,0.0,65921,
AEO REFERENCE Nuclear Power Plants,MROE,,,2021,0.0,65922,
AEO REFERENCE Nuclear Power Plants,MROE,,,2022,0.0,65923,
AEO REFERENCE Nuclear Power Plants,MROE,,,2023,0.0,65924,
AEO REFERENCE Nuclear Power Plants,MROE,,,2024,0.0,65925,
AEO REFERENCE Nuclear Power Plants,MROE,,,2025,0.0,65926,
AEO REFERENCE Nuclear Power Plants,MROE,,,2026,0.0,65927,
AEO REFERENCE Nuclear Power Plants,MROE,,,2027,0.0,65928,
AEO REFERENCE Nuclear Power Plants,MROE,,,2028,0.0,65929,
AEO REFERENCE Nuclear Power Plants,MROE,,,2029,0.0,65930,
AEO REFERENCE Nuclear Power Plants,MROE,,,2030,0.0,65931,
AEO REFERENCE Nuclear Power Plants,MROE,,,2031,0.0,65932,
AEO REFERENCE Nuclear Power Plants,MROE,,,2032,0.0,65933,
AEO REFERENCE Nuclear Power Plants,MROE,,,2033,0.0,65934,
AEO REFERENCE Nuclear Power Plants,MROE,,,2034,0.0,65935,
AEO REFERENCE Nuclear Power Plants,MROE,,,2035,0.0,65936,
AEO REFERENCE Nuclear Power Plants,MROE,,,2036,0.0,65937,
AEO REFERENCE Nuclear Power Plants,MROE,,,2037,0.0,65938,
AEO REFERENCE Nuclear Power Plants,MROE,,,2038,0.0,65939,
AEO REFERENCE Nuclear Power Plants,MROE,,,2039,0.0,65940,
AEO REFERENCE Nuclear Power Plants,MROE,,,2040,0.0,65941,
AEO REFERENCE Nuclear Power Plants,MROE,,,2041,0.0,65942,
AEO REFERENCE Nuclear Power Plants,MROE,,,2042,0.0,65943,
AEO REFERENCE Nuclear Power Plants,MROE,,,2043,0.0,65944,
AEO REFERENCE Nuclear Power Plants,MROE,,,2044,0.0,65945,
AEO REFERENCE Nuclear Power Plants,MROE,,,2045,0.0,65946,
AEO REFERENCE Nuclear Power Plants,MROE,,,2046,0.0,65947,
AEO REFERENCE Nuclear Power Plants,MROE,,,2047,0.0,65948,
AEO REFERENCE Nuclear Power Plants,MROE,,,2048,0.0,65949,
AEO REFERENCE Nuclear Power Plants,MROE,,,2049,0.0,65950,
AEO REFERENCE Nuclear Power Plants,MROE,,,2050,0.0,65951,
AEO REFERENCE Nuclear Power Plants,MROW,,,2015,3490.5,65952,
AEO REFERENCE Nuclear Power Plants,MROW,,,2016,3012.4,65953,
AEO REFERENCE Nuclear Power Plants,MROW,,,2017,3012.4,65954,
AEO REFERENCE Nuclear Power Plants,MROW,,,2018,3012.4,65955,
AEO REFERENCE Nuclear Power Plants,MROW,,,2019,3012.4,65956,
AEO REFERENCE Nuclear Power Plants,MROW,,,2020,3012.4,65957,
AEO REFERENCE Nuclear Power Plants,MROW,,,2021,3012.4,65958,
AEO REFERENCE Nuclear Power Plants,MROW,,,2022,3012.4,65959,
AEO REFERENCE Nuclear Power Plants,MROW,,,2023,3012.4,65960,
AEO REFERENCE Nuclear Power Plants,MROW,,,2024,3012.4,65961,
AEO REFERENCE Nuclear Power Plants,MROW,,,2025,3012.4,65962,
AEO REFERENCE Nuclear Power Plants,MROW,,,2026,3012.4,65963,
AEO REFERENCE Nuclear Power Plants,MROW,,,2027,3012.4,65964,
AEO REFERENCE Nuclear Power Plants,MROW,,,2028,3012.4,65965,
AEO REFERENCE Nuclear Power Plants,MROW,,,2029,3012.4,65966,
AEO REFERENCE Nuclear Power Plants,MROW,,,2030,3134.4,65967,
AEO REFERENCE Nuclear Power Plants,MROW,,,2031,3134.4,65968,
AEO REFERENCE Nuclear Power Plants,MROW,,,2032,3134.4,65969,
AEO REFERENCE Nuclear Power Plants,MROW,,,2033,3134.4,65970,
AEO REFERENCE Nuclear Power Plants,MROW,,,2034,3134.4,65971,
AEO REFERENCE Nuclear Power Plants,MROW,,,2035,2534.3,65972,
AEO REFERENCE Nuclear Power Plants,MROW,,,2036,2534.3,65973,
AEO REFERENCE Nuclear Power Plants,MROW,,,2037,2534.3,65974,
AEO REFERENCE Nuclear Power Plants,MROW,,,2038,2534.3,65975,
AEO REFERENCE Nuclear Power Plants,MROW,,,2039,2534.3,65976,
AEO REFERENCE Nuclear Power Plants,MROW,,,2040,2534.3,65977,
AEO REFERENCE Nuclear Power Plants,MROW,,,2041,2534.3,65978,
AEO REFERENCE Nuclear Power Plants,MROW,,,2042,2534.3,65979,
AEO REFERENCE Nuclear Power Plants,MROW,,,2043,2534.3,65980,
AEO REFERENCE Nuclear Power Plants,MROW,,,2044,2534.3,65981,
AEO REFERENCE Nuclear Power Plants,MROW,,,2045,2534.3,65982,
AEO REFERENCE Nuclear Power Plants,MROW,,,2046,2534.3,65983,
AEO REFERENCE Nuclear Power Plants,MROW,,,2047,2534.3,65984,
AEO REFERENCE Nuclear Power Plants,MROW,,,2048,2534.3,65985,
AEO REFERENCE Nuclear Power Plants,MROW,,,2049,2534.3,65986,
AEO REFERENCE Nuclear Power Plants,MROW,,,2050,2534.3,65987,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2015,17731.6,65988,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2016,17731.6,65989,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2017,15912.6,65990,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2018,15912.6,65991,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2019,15412.9,65992,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2020,14555.6,65993,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2021,14555.6,65994,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2022,14555.6,65995,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2023,14651.6,65996,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2024,14651.6,65997,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2025,14651.6,65998,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2026,14651.6,65999,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2027,14651.6,66000,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2028,14740.6,66001,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2029,14740.6,66002,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2030,14540.3,66003,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2031,14451.9,66004,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2032,14251.5,66005,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2033,14251.5,66006,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2034,14169.3,66007,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2035,13869.8,66008,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2036,13869.8,66009,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2037,13670.2,66010,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2038,13069.6,66011,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2039,13069.6,66012,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2040,13069.6,66013,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2041,13069.6,66014,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2042,13069.6,66015,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2043,12869.4,66016,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2044,12670.0,66017,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2045,12470.1,66018,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2046,12470.1,66019,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2047,11669.6,66020,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2048,11169.6,66021,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2049,11169.6,66022,
AEO REFERENCE Nuclear Power Plants,RFCW,,,2050,10568.1,66023,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2015,2255.0,66024,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2016,2255.0,66025,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2017,2255.0,66026,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2018,1190.0,66027,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2019,1305.0,66028,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2020,1305.0,66029,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2021,1420.0,66030,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2022,1505.0,66031,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2023,1505.0,66032,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2024,1505.0,66033,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2025,1505.0,66034,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2026,1505.0,66035,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2027,1505.0,66036,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2028,1505.0,66037,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2029,1505.0,66038,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2030,1505.0,66039,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2031,1505.0,66040,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2032,1505.0,66041,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2033,1505.0,66042,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2034,1505.0,66043,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2035,1505.0,66044,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2036,1505.0,66045,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2037,1505.0,66046,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2038,1505.0,66047,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2039,1505.0,66048,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2040,1505.0,66049,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2041,1505.0,66050,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2042,1505.0,66051,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2043,1505.0,66052,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2044,1505.0,66053,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2045,1205.0,66054,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2046,1205.0,66055,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2047,1205.0,66056,
AEO REFERENCE Nuclear Power Plants,SRMW,,,2048,1205.0,66057,
